15.330651687500012,42.710753937500051,Jana-1,223
9.108815888888897,45.024012666666714,Rivanazzano-Stradella,-50
17.254175529411782,39.117038529411801,Crotone-Rossano,85
15.912883916666681,43.183533500000038,Vis-West,215
3.971391071428575,37.097306571428597,Northern Africa offshore West,-23
19.457396000000021,41.410604500000041,Shijak,235
8.159487789473690,37.788821263157935,Northern Africa offshore East,-25
11.662776769230780,37.316004076923107,Sicily-Tunisia,145
12.189377000000013,43.560665000000029,Sansepolcro,45
12.591618800000012,36.659280666666703,PantelleriaN,15
15.028226133333350,38.329896533333368,Milazzo-Eolie,40
13.751823461538473,42.230717923076959,Barisciano-Sulmona,40
9.964915461538469,44.845703769230809,San Giorgio Piacentino-Fornovo di Taro,40
10.545700071428580,44.614126285714327,Langhirano-Sassuolo,18
13.101277666666682,43.930963133333378,Pesaro-Senigallia offshore,40
9.631310562500008,45.175799812500038,Portalbera-Cremona,-18
10.677534800000011,44.813556500000047,Campegine-Correggio,0
20.220199400000020,37.504924533333366,Zakinthos offshore,243
11.257248928571441,44.487771571428610,Castelvetro di Modena-Castel San Pietro Terme,20
21.119331777777791,37.606192277777808,Achaia,135
10.721082529411776,45.726336529411810,Giudicarie,145
19.984044687500017,37.246297625000039,Mediterranean North,240
14.098453800000012,35.940443533333365,MaltaN,40
12.732172142857156,44.098302428571472,Riminese offshore,40
14.277803727272742,43.365724272727313,Daniel,237
13.717303800000014,43.610290600000042,Conero offshore,50
13.991629214285727,43.243916357142901,Conrad,78
14.643301285714299,42.919486928571466,Edmond,60
15.490811500000015,40.570782571428609,Irpinia-Agri Valley,220
14.133130444444458,42.905066333333373,S. Benedetto - Giulianova offshore,91
14.724294500000013,37.132899500000043,Ragusa-Palagonia,95
13.109491285714295,43.791269428571461,Pesaro-Senigallia,35
16.264192500000014,39.797675000000034,Pollino,70
14.231141076923087,43.363279769230800,Valeria,234
15.913856000000017,40.023380000000046,Rimendiello-Mormanno,245
7.557050470588244,46.267887764705925,Western Valais,-23
12.550186500000015,44.086745000000043,Riminese onshore,40
14.057237857142869,45.449118714285760,Trstenik,235
14.990216500000013,37.205011000000042,Monte Lauro,-30
12.183181166666678,43.270302666666709,Mugello-Citta' di Castello-Leonessa,215
13.663295533333351,38.313290333333377,Southern Tyrrhenian S,150
13.646405000000014,45.725189833333381,Northern Trieste Gulf,245
15.476976000000011,40.845362500000029,Andretta-Filano,205
13.656494545454557,45.623139636363675,Southern Trieste Gulf,220
13.092551166666677,46.275023833333385,Tramonti-Montemaggiore,178
13.228037500000013,46.230631625000044,Trasaghis-Taipana,188
12.852492750000014,46.161099500000041,Maniago-Sequals,170
16.703167250000018,39.762118750000042,Amendolara,200
13.071585333333346,46.472466166666713,But-Chiarso,123
12.053657400000011,45.922087000000047,Bassano-Vittorio Veneto,133
16.599974727272748,38.871148090909116,Caraffa-Squillace Gulf,10
13.499628250000011,46.505167875000048,Tarvisio,188
13.239909545454559,45.972750545454581,Medea,220
11.287888466666679,44.884593333333378,Finale Emilia-Mirabello,25
13.218795666666679,46.167517333333386,Gemona-Tarcento,195
13.938590375000015,43.864547875000035,Clara,18
13.379226500000012,43.935515722222263,Pesaro mare-Cornelia,50
13.873829714285728,43.499353071428615,Colosseo,240
10.736779312500010,36.217853312500033,Hammamet,135
13.354924058823542,35.333935470588280,LampedusaN,198
8.789285727272734,45.020865727272771,Eastern Monferrato,43
12.904886000000014,35.931943937500037,LinosaN,30
12.393875076923088,45.937162923076968,Montebelluna-Montereale,138
15.048527882352955,42.778936529411808,Western Mid-Adriatic offshore,80
16.668176428571446,39.130787000000041,Ampollino Lake,90
16.132547500000012,38.626346250000040,Serre,-60
7.627079222222230,44.739764333333369,Southern Piemonte,-35
5.716011823529418,43.764272294117688,Middle Durance,125
11.535450307692315,44.927406000000047,Poggio Rusco-Migliarino,10
11.558698800000011,45.543028000000042,Schio-Vicenza,230
5.369600416666672,43.617053666666699,Tr̩varesse,195
11.084841160000011,44.868822840000050,Carpi-Poggio Renatico,-5
16.541306000000016,39.439358428571452,Cecita Lake,80
12.565738000000014,43.335092000000039,Gubbio Basin,40
6.657299538461546,44.681127846153885,Brianconnais,73
15.035792888888899,41.218769555555603,Pago Veiano-Montaguto,190
11.378100125000010,47.132625437500053,Brenner,50
8.249918928571436,45.168740857142907,Western Monferrato,5
15.910157500000016,38.218336500000042,Bagnara-Bovalino,210
12.730990291666679,46.692838166666711,Western Periadriatic,200
15.831321642857157,41.702672642857181,San Marco in Lamis-Mattinata,185
14.715676937500012,42.175624187500041,Tocco Casauria-Tremiti,0
6.961624625000006,45.994211562500041,Chamonix,-60
15.590120400000014,37.267999466666694,Ortigia,225
13.886395666666679,40.734487000000037,Ischia,150
15.712457625000013,37.234252875000038,Dionisio,220
12.719618833333344,41.695020333333368,Castelli Romani,135
13.132761500000013,37.587610500000032,Monte Magaggiaro-Pizzo Telegrafo,183
10.375699181818193,44.093694090909125,Garfagnana,215
15.622708500000014,37.127574285714331,Eracle,230
