11.13186198	37.056	-3.0000006	Sicily-Tunisia
11.85295208	37.42952677	-7.44594	Sicily-Tunisia
11.66323546	37.39984031	-11.805689	Sicily-Tunisia
11.60026619	37.32805259	-7.4749364	Sicily-Tunisia
12.10569184	37.65919294	-10.1815542	Sicily-Tunisia
11.63561246	37.32576483	-5.2483785	Sicily-Tunisia
11.50215704	37.31697092	-11.9725223	Sicily-Tunisia
11.12723731	37.06134484	-3.7778184	Sicily-Tunisia
11.52806407	37.30644272	-9.4863609	Sicily-Tunisia
11.55140004	37.28571971	-6.1615745	Sicily-Tunisia
12.08339414	37.55405634	-3.8252584	Sicily-Tunisia
12.10908341	37.57768078	-3.612918	Sicily-Tunisia
11.87825609	37.45228528	-8.2894907	Sicily-Tunisia
11.72460868	37.4338551	-13.1005894	Sicily-Tunisia
11.28246088	37.13704976	-3.5126055	Sicily-Tunisia
11.90148323	37.49423956	-11.1332789	Sicily-Tunisia
11.72333736	37.38455643	-7.6892789	Sicily-Tunisia
12.13071607	37.59193453	-3.0000015	Sicily-Tunisia
11.32344072	37.2348172	-12.3439307	Sicily-Tunisia
11.11798695	37.07203353	-5.3334539	Sicily-Tunisia
11.27169221	37.1494986	-5.3245538	Sicily-Tunisia
11.61228288	37.39459825	-13.2789156	Sicily-Tunisia
11.64891906	37.37856222	-10.0257689	Sicily-Tunisia
12.0283949	37.62426171	-13.6064859	Sicily-Tunisia
11.11220495	37.07871336	-6.3057243	Sicily-Tunisia
11.47513491	37.31164504	-12.9911978	Sicily-Tunisia
11.16424462	37.13433514	-9.2811027	Sicily-Tunisia
11.51553311	37.26667836	-6.3576527	Sicily-Tunisia
11.91770947	37.52258396	-13.063564	Sicily-Tunisia
11.67585521	37.42068507	-13.6066021	Sicily-Tunisia
11.97808167	37.49186831	-6.7617526	Sicily-Tunisia
11.63291895	37.36875545	-9.5849318	Sicily-Tunisia
11.21787974	37.15523745	-8.6568537	Sicily-Tunisia
11.9056758	37.42018957	-3.6319771	Sicily-Tunisia
12.02555111	37.5704617	-9.7001131	Sicily-Tunisia
11.10521339	37.08678929	-7.4812902	Sicily-Tunisia
11.32819235	37.24173433	-12.8885304	Sicily-Tunisia
11.80402746	37.41195856	-7.4713454	Sicily-Tunisia
11.09029783	37.13972028	-13.6066016	Sicily-Tunisia
11.09780063	37.09535023	-8.7275651	Sicily-Tunisia
11.64266799	37.37063045	-9.3993165	Sicily-Tunisia
11.23362617	37.19639507	-12.0332904	Sicily-Tunisia
11.35454952	37.2591148	-13.6066021	Sicily-Tunisia
11.95807511	37.55120735	-13.6067852	Sicily-Tunisia
11.21488049	37.12535281	-5.7820235	Sicily-Tunisia
11.5319305	37.29241286	-7.9122223	Sicily-Tunisia
11.42032766	37.28581721	-13.6066021	Sicily-Tunisia
11.35552778	37.21199493	-8.4877898	Sicily-Tunisia
12.11100983	37.61684041	-6.4863671	Sicily-Tunisia
11.83809502	37.47731931	-12.9544532	Sicily-Tunisia
11.43320731	37.25131243	-9.3241874	Sicily-Tunisia
11.09054481	37.10372828	-9.9473252	Sicily-Tunisia
11.85994253	37.44581321	-8.6607145	Sicily-Tunisia
11.92353963	37.47738455	-8.2734242	Sicily-Tunisia
11.22245418	37.2063769	-13.6066021	Sicily-Tunisia
11.67747114	37.33151207	-3.6628941	Sicily-Tunisia
11.37536066	37.19061063	-5.3161485	Sicily-Tunisia
11.8883874	37.48657126	-11.0991685	Sicily-Tunisia
11.17445257	37.12907098	-8.2260008	Sicily-Tunisia
12.01111133	37.54990463	-9.2739149	Sicily-Tunisia
11.08391939	37.11137719	-11.0610184	Sicily-Tunisia
11.37061386	37.26563876	-13.6066021	Sicily-Tunisia
11.37658452	37.21679145	-8.0820524	Sicily-Tunisia
11.07508457	37.12157476	-12.545942	Sicily-Tunisia
11.67485456	37.37196695	-8.249163	Sicily-Tunisia
11.26037408	37.16549783	-7.5343283	Sicily-Tunisia
11.88487673	37.40210071	-3.0000982	Sicily-Tunisia
11.63225273	37.35406985	-8.1726518	Sicily-Tunisia
12.09815783	37.69577098	-13.6066021	Sicily-Tunisia
11.989802	37.58419181	-13.6066026	Sicily-Tunisia
11.86358847	37.46048838	-9.9009202	Sicily-Tunisia
11.63555736	37.33848868	-6.480291	Sicily-Tunisia
11.66225856	37.31813667	-3.0000006	Sicily-Tunisia
11.27181622	37.13040552	-3.3834029	Sicily-Tunisia
11.55687962	37.3504549	-12.1004093	Sicily-Tunisia
